,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,类别数目
0,0.05802344205486568,0.04641936797714475,0.0245599876824536,0.031674255693147114,0.025161354534673455,0.029730706646002754,0.013877640193553246,0.02951384901784425,0.02711651165583287,0.019713034913041168,0.03855871055615214,0.029662233036571242,0.043719233473258616,0.03745148522571359,0.049145543129959425,0.04276071965512405,0.048830432362808575,0.029677817630651068,0.01823097759805028,0.024710298233225812,0.01789999624574791,0.03287811797012933,0.020794487947273028,0.03772689030945656,0.037909589283861005,0.03816236617210739,0.034393755087693795,0.04309992982549637,0.044775644958915686,0.10814170513290972,0.09121158014354526,0.09710273125201477,0.08183842305696662,0.12534406156125255,0.16462353309324693,0.25809345178720516,0.25226910081652737,0.46423488497087906,0.5855195030860952,0.6819244638934684,0.7246880721251112,0.7403906580445084,0.725689215995501,0.7486736991724746,0.70733650267127,0.6860867687538331,0.7058021567574327,0.6552491545319136,0.538865373893438,0.55484289877738,0.5081550228005957,0.4690642877873225,0.5200037956846971,0.45895959436750267,0.4355505013514235,0.3969328782577745,0.41324063881408846,0.4432707071948437,0.4403042671477303,0.5157298510723841,0.5021291607468791,0.5538495385767984,0.5723900520155332,0.5440032306043352,0.5511347801783091,0.6425397337812059,0.6765271688101795,0.7538197894250255,0.7618119417223806,0.750947886698389,0.7431088952819661,0.6937951110479672,0.6982930756886939,0.6304428914299006,0.5566565132416663,0.5924663590736781,0.54510938903957,0.5773373296476305,0.5545694671234028,0.4649160286658509,0.43538411241143765,0.3733018517580824,0.33522137332395757,0.257643477461826,0.23512840454145606,0.20073912859207252,0.17202135980568847,0.17926310350548866,0.157399353999908,0.12249997012945942,0.10597503023620675,0.08634742281509591,0.06752397864168898,0.057854157038558326,0.06268396086237896,0.06138830117861464,15
1,0.7336001215743883,0.7315941441669621,0.7329112000405248,0.7212603211590091,0.7793627475811761,0.7228813130033938,0.7565168937743783,0.779109467605491,0.8242338280735525,0.8004862975533154,0.6311939618053797,0.4193505901423432,0.21892507978319226,0.31732941593637604,0.47486956081252224,0.7868091788663188,0.9935059014234335,0.6296742819512688,0.7240970568866826,0.3177346638974723,0.010880907755432828,0.36038701180284693,0.41904665417152126,0.5293754115799604,0.7770730966009827,0.7566182057646522,0.7450686388734106,0.74327541664556,0.7526670381439642,0.7526670381439642,0.7526670381439642,0.8539790284180131,0.9894838154095538,0.9894838154095538,0.9894838154095538,0.8881718251355049,0.7433767286358339,0.5407527480877362,0.33812876753963833,0.13550478699154045,0.0039005116255508288,0.0039005116255508288,0.0039005116255508288,0.0039005116255508288,0.0,0.0,0.0,0.0,0.0005876095435894957,0.0005876095435894957,0.0005876095435894402,0.0005876095435894402,0.024355402461881337,0.22697938300997922,0.530915353832126,0.7335393343802238,1.0,0.6960640291778531,0.4934400486297553,0.2908160680816574,0.04053492730864694,0.04053492730864694,0.14184691758269585,0.14184691758269585,0.2843422319031457,0.48696621245124355,0.6896408489944785,0.7909021832733903,0.8494199888556809,0.646796008307583,0.44417202775948533,0.2415480472113875,0.0531584012967935,0.05315840129679339,0.053158401296793445,0.05315840129679339,0.09550681323134591,0.2981307937794438,0.5007547743275417,0.7033787548756394,0.8656501696975837,0.7643381794235348,0.6630261891494859,0.5617141988754368,0.4570994377184539,0.4570994377184539,0.45709943771845396,0.4570994377184539,0.44928828326832476,0.5506002735423737,0.7532242540904716,0.8545362443645204,0.99839927055367,0.99839927055367,0.99839927055367,0.99839927055367,1
